GEOID,Total count,Optometry_count,Ophthalmology_count,Others_count,NAMESLAD,TotalPop,WhitePerc,Median_household_income,Mean_household_income,Bach_or_higher_perc,No_high_school_grad_perc,Percent_insured,index,TRACTCE,POPULATION_x,Clean Zip,Full Address,Optometry,Distances,BlackPerc,AsianPerc,Median Age,HispPerc,PercVisionDisab,DistancesLog,BelowPovertyPerc
17031300500,10,6,2,2,Census Tract 3005,3243,11.96,49500,61769,16,41.4,76,2937,300500,3243,60623,3948 W 26TH ST  CHICAGO IL 60623,TRUE,359.39,9.9,0.12,36.4,91.4,1.1,2.55556,14.7
17031300600,10,6,2,2,Census Tract 3006,3253,10.42,46839,56486,5.4,41.6,75.7,2944,300600,3253,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,391.49,13.43,0.43,32.6,84.1,5.1,2.59272,20.8
17031300700,10,6,2,2,Census Tract 3007,4798,14.09,43801,53025,15.6,41.6,71.3,2945,300700,4798,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,470.35,3.25,0.35,31.6,95.9,3.4,2.67242,12.8
17031300800,10,6,2,2,Census Tract 3008,4136,13.59,30465,36204,5.1,45.9,65.3,2946,300800,4136,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,772.14,2.32,0.12,27.1,98.3,1.8,2.8877,54.3
17031300900,10,6,2,2,Census Tract 3009,4553,13.2,30395,40580,7.4,40.6,76.8,2947,300900,4553,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,1134.97,1.54,0.53,47.3,93.7,2.7,3.05499,30.3
17031301100,33,29,2,2,Census Tract 3011,2323,18.21,34315,43911,10.8,51.5,69.7,2948,301100,2323,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,1436.34,5.04,0.56,35.6,85.4,0.4,3.15726,10.9
17031301200,23,23,0,0,Census Tract 3012,4087,17.01,38319,64855,12.1,32.4,86.9,2928,301200,4087,60608,2036 W 22ND PL  CHICAGO IL 60608,TRUE,1254.27,11.79,0.64,29.1,76.3,2.8,3.09839,28.0
17031301600,10,6,2,2,Census Tract 3016,4995,13.55,28527,39072,13,45.6,79.9,2949,301600,4995,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,535.01,0.68,0.04,36.4,95.6,11.2,2.72836,33.5
17031301701,10,6,2,2,Census Tract 3017.01,4279,12.11,49026,64291,9,42.2,80.3,2950,301701,4279,60623,3624 W 26TH ST  CHICAGO IL 60623,TRUE,378.48,1.19,0.28,36.7,87.6,3.7,2.57805,13.9
17031301702,10,6,2,2,Census Tract 3017.02,4121,11.48,40128,54926,5.7,38.7,77.2,2938,301702,4121,60623,3948 W 26TH ST  CHICAGO IL 60623,TRUE,721.08,0.32,0.07,30.6,96.5,0.9,2.85798,20.2
17031301801,10,6,2,2,Census Tract 3018.01,3947,13.5,41188,44940,13.4,26.8,79.3,2939,301801,3947,60623,3948 W 26TH ST  CHICAGO IL 60623,TRUE,851.39,0.79,0.35,29,98.5,3.5,2.93013,26.3
17031301802,10,6,2,2,Census Tract 3018.02,3376,10.84,37857,54903,14.3,34.5,73.3,2940,301802,3376,60623,3948 W 26TH ST  CHICAGO IL 60623,TRUE,310.11,1.72,0.12,30.9,96.6,0.4,2.49152,17.0
17031301803,10,6,2,2,Census Tract 3018.03,5107,13.98,37299,53198,12.3,19.2,90,2941,301803,5107,60623,3948 W 26TH ST  CHICAGO IL 60623,TRUE,647.27,0.61,0.08,31.9,96.5,1.5,2.81109,7.3
17031310200,193,186,8,0,Census Tract 3102,1588,42.44,96042,111629,55.6,9.1,94.8,2957,310200,1588,60608,1618 S HALSTED ST #5A CHICAGO IL 60608,TRUE,301.99,9.95,7.49,34.3,42.8,0,2.47999,12.6
17031310300,23,23,0,0,Census Tract 3103,1767,31.3,70149,85713,38.8,27.8,89.6,2958,310300,1767,60608,1618 S HALSTED ST #5A CHICAGO IL 60608,TRUE,369.49,5.66,4.81,36.8,65.9,3.6,2.5676,9.3
17031310400,23,23,0,0,Census Tract 3104,1375,39.2,59833,77105,48.4,12.8,91,2959,310400,1375,60608,2150 S CANALPORT AVE #3A-11 CHICAGO IL 60608,TRUE,478.83,3.56,3.35,31.9,45.1,1,2.68018,11.0
17031310500,23,23,0,0,Census Tract 3105,1399,26.38,53923,63808,17.4,30.4,72.1,2960,310500,1399,60608,2150 S CANALPORT AVE #3A-11 CHICAGO IL 60608,TRUE,508.05,4.72,3.15,31.5,80.1,0,2.70591,8.4
17031310600,23,23,0,0,Census Tract 3106,5498,30.17,68958,78408,41.5,21,87.7,2961,310600,5498,60608,1350 W 18TH ST  CHICAGO IL 60608,TRUE,168.39,7.44,3.93,32,54.5,0.5,2.22632,9.3
17031310700,23,23,0,0,Census Tract 3107,1700,27.47,60278,70751,40.3,30.3,77.6,2962,310700,1700,60608,1350 W 18TH ST  CHICAGO IL 60608,TRUE,373.54,6.94,2.12,38.4,60.8,1.7,2.57233,21.2
17031310800,23,23,0,0,Census Tract 3108,4175,25.17,59474,77555,37.5,27.9,80.5,2963,310800,4175,60608,1350 W 18TH ST  CHICAGO IL 60608,TRUE,675.83,2.92,3.43,32,77.2,2.6,2.82984,19.5
17031310900,23,23,0,0,Census Tract 3109,4781,25.25,68347,80016,34.5,27.2,86.1,2929,310900,4781,60608,2036 W 22ND PL  CHICAGO IL 60608,TRUE,481.19,3.41,1.69,31.8,76.6,1.3,2.68232,20.6
17031320101,0,0,0,0,Census Tract 3201.01,9532,64.25,112139,245284,83.6,3.5,98.7,2964,320101,9532,60601,400 E SOUTH WATER ST APT 2905  CHICAGO IL 60601,TRUE,63.52,5.06,20.38,46.2,9.2,1.1,1.80294,4.1
17031320102,0,0,0,0,Census Tract 3201.02,4846,57.51,178084,235119,92.6,0,97.7,2965,320102,4846,60601,225 N MICHIGAN AVE LENSCRAFTERS CHICAGO IL 60601,TRUE,105.04,3.78,26.29,28.3,4.1,0,2.02135,8.1
17031320400,39,28,11,0,Census Tract 3204,2856,65.3,155189,256135,94.3,0.8,84.7,2966,320400,2856,60604,328 S MICHIGAN AVE  CHICAGO IL 60604,TRUE,118.92,9.07,15.83,21.7,7.1,0.5,2.07525,8.5
17031320600,14,12,2,0,Census Tract 3206,6395,53.62,113051,133221,88,0,98.7,2967,320600,6395,60605,1111 S WABASH AVE #2508 CHICAGO IL 60605,TRUE,167.07,12.62,23.22,33.3,9.6,2.4,2.2229,11.7
17031330101,0,0,0,0,Census Tract 3301.01,4592,52.44,161990,171794,86.8,1.4,91.5,2968,330101,4592,60605,1444 S MICHIGAN AVE  CHICAGO IL 60605,TRUE,312.16,10.63,27.79,41.4,5.3,0,2.49438,6.0
17031330102,0,0,0,0,Census Tract 3301.02,10811,51.21,105639,167659,78.2,7,98.4,2969,330102,10811,60605,100 E 14TH ST APT 1403  CHICAGO IL 60605,TRUE,52.94,17.09,20.11,34.7,3.5,3.5,1.7238,3.7
17031330103,0,0,0,0,Census Tract 3301.03,8248,42.08,99623,137891,80.4,4,95.4,2970,330103,8248,60616,1845 S MICHIGAN AVE APT #1803 CHICAGO IL 60616,TRUE,24.7,31.94,15,38.1,3.6,0.7,1.39273,5.5
17031330200,184,175,10,0,Census Tract 3302,4008,37.03,117237,164092,70.5,6.2,95.5,2971,330200,4008,60605,1529 S STATE ST  CHICAGO IL 60605,TRUE,278.11,29.34,23.58,40.4,5.4,0.7,2.44421,10.0
17031340300,170,163,8,0,Census Tract 3403,1865,15.55,35761,55129,27.6,31.9,95.6,2972,340300,1865,60616,2719 S PRINCETON AVE FL 1  CHICAGO IL 60616,TRUE,179.82,2.09,77.8,41.9,15.5,1.4,2.25483,21.9
17031340400,170,163,8,0,Census Tract 3404,1844,15.78,46827,70588,37.2,18.9,83,2973,340400,1844,60616,2719 S PRINCETON AVE FL 1  CHICAGO IL 60616,TRUE,217.85,2.77,76.3,38.9,3.9,2.1,2.33816,17.1
17031340500,170,163,8,0,Census Tract 3405,1629,43.52,35060,60015,33.7,26.2,91,2976,340500,1629,60616,344 W 31ST ST  CHICAGO IL 60616,TRUE,327.65,4.54,42.97,50.9,13.7,0.9,2.51541,39.7
17031340600,178,171,8,0,Census Tract 3406,1151,1.48,13897,24182,6.2,30,90.5,2982,340600,1151,60609,3759 S MORGAN ST UNIT A  CHICAGO IL 60609,TRUE,1373.72,93.83,1.39,23.9,0,2.6,3.1379,61.7
17031350100,170,163,8,0,Census Tract 3501,2228,8.48,56593,73462,74.9,0,96.4,2984,350100,2228,60616,PO BOX 16974  CHICAGO IL 60616,TRUE,239.16,46.45,39.36,29.6,2.7,0.4,2.37868,15.3
17031350400,170,163,8,0,Census Tract 3504,1512,2.12,18368,30833,13.4,29.7,85.9,2974,350400,1512,60616,2719 S PRINCETON AVE FL 1  CHICAGO IL 60616,TRUE,474.63,92.26,0.07,25,0,3,2.67636,44.3
17031351000,170,163,8,0,Census Tract 3510,3640,7.72,52877,56368,49,3.8,86.8,2985,351000,3640,60616,PO BOX 16974  CHICAGO IL 60616,TRUE,715.23,71.04,14.34,42.4,1.7,1.1,2.85445,20.7
17031351100,170,163,8,0,Census Tract 3511,2038,1.67,14463,23151,11.5,15.1,91.2,2986,351100,2038,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,1009.17,93.67,1.13,24.3,7.9,4.6,3.00396,54.5
17031351400,178,171,8,0,Census Tract 3514,1392,3.02,15865,41898,29.8,3.8,87.9,2987,351400,1392,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,1070.18,88.43,0.65,31.6,5.4,15.6,3.02945,46.8
17031351500,178,171,8,0,Census Tract 3515,823,5.47,0,63115,32.2,10.3,96.6,2988,351500,823,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,932,78.13,11.54,29.2,7,5.6,2.96941,36.6
17031360200,0,0,0,0,Census Tract 3602,1651,0.85,25305,38410,23.5,7,86.1,2989,360200,1651,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,1448.54,94.67,1.45,32.3,4.4,0,3.16093,44.0
17031380100,0,0,0,0,Census Tract 3801,2207,4.35,23417,60035,43.2,15.2,95.9,2990,380100,2207,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,2170.96,87.54,0.68,47.8,1,6.2,3.33665,33.2
17031380200,0,0,0,0,Census Tract 3802,2408,2.08,22629,60670,33.5,14.1,97.6,2991,380200,2408,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,1913,93.85,0.46,65.6,0.5,5.9,3.28172,33.6
17031380600,0,0,0,0,Census Tract 3806,3947,2.53,26510,54458,28.9,14.5,97.8,2992,380600,3947,60616,3241 S MICHIGAN AVE STE 1  CHICAGO IL 60616,TRUE,1882.18,93.34,0.33,33.3,2.7,5.1,3.27466,34.6
17031381200,5,3,2,0,Census Tract 3812,2077,1.88,38200,46086,36.5,17.3,92.1,2999,381200,2077,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,1702.21,93.69,0.19,36.5,1.6,1.9,3.23101,22.9
17031381400,13,11,2,0,Census Tract 3814,1796,2.51,38007,52633,29.5,21.3,75.2,3015,381400,1796,60609,5401 S WENTWORTH AVE STE 14B  CHICAGO IL 60609,TRUE,1542.08,91.04,0.61,37.6,8.9,3.1,3.18811,22.7
17031381500,8,8,0,0,Census Tract 3815,667,2.4,21230,35988,15.1,13.4,91.5,3033,381500,667,60609,741 W 47TH PL  CHICAGO IL 60609,TRUE,1735.6,91.3,0,48.1,0,13.9,3.23945,47.2
17031381700,8,8,0,0,Census Tract 3817,18,11.11,0,0,0,0,0,3016,381700,18,60609,5401 S WENTWORTH AVE STE 14B  CHICAGO IL 60609,TRUE,1041.26,44.44,0,0,0,0,3.01756,0.0
17031381800,13,11,2,0,Census Tract 3818,1462,2.8,37264,58609,30.3,4.4,92.4,3017,381800,1462,60609,5401 S WENTWORTH AVE STE 14B  CHICAGO IL 60609,TRUE,1189,91.24,0.75,49,1.9,1.4,3.07518,26.8
17031381900,5,3,2,0,Census Tract 3819,1106,2.62,55521,63588,30.6,14.7,93.2,3000,381900,1106,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,1443.54,91.05,0.45,37,1.3,8.9,3.15943,20.7
17031390100,0,0,0,0,Census Tract 3901,1553,6.37,56023,103335,46.7,3.3,83.7,3001,390100,1553,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,1488.06,83.13,3.09,30.4,1.1,2,3.17262,9.9
17031390200,0,0,0,0,Census Tract 3902,1883,12.53,95888,129415,69,3.8,91.9,3002,390200,1883,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,1595.46,77.8,2.5,37.7,3.7,1.3,3.20289,11.7
17031390300,0,0,0,0,Census Tract 3903,2617,3.97,23861,46175,29.7,11.8,93.9,3003,390300,2617,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,1551.17,91.67,0.5,34.9,3,2.4,3.19066,45.0
17031390400,5,3,2,0,Census Tract 3904,2871,9.4,22368,63308,37.6,10.6,94.1,3004,390400,2871,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,937.41,83.42,1.01,46.9,1,5.3,2.97193,45.4
17031390500,5,3,2,0,Census Tract 3905,1666,26.89,49784,124590,71.5,0.9,91,3005,390500,1666,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,819.69,58.04,6.18,39.7,6,1.9,2.91365,18.7
17031390600,5,3,2,0,Census Tract 3906,1994,40.07,60208,144500,73.5,3.1,89.6,3006,390600,1994,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,685.34,45.74,4.86,37.3,1.9,2.1,2.83591,20.0
17031390700,5,3,2,0,Census Tract 3907,6532,19.5,71138,96427,70.2,4.5,96.3,3007,390700,6532,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,950.32,56.2,15.75,45.7,1.2,4.3,2.97787,18.3
17031400300,22,15,7,0,Census Tract 4003,1504,1.53,41875,57392,22,13.7,92.7,3018,400300,1504,60609,5401 S WENTWORTH AVE STE 14B  CHICAGO IL 60609,TRUE,741.94,95.35,0.13,35.6,7.1,1.7,2.87037,19.3
17031400400,9,4,5,0,Census Tract 4004,1995,0.85,33886,38849,23.3,20.2,94.2,3044,400400,1995,60637,5841 S MARYLAND AVE # MC2114  CHICAGO IL 60637,TRUE,1086.22,95.24,0.05,34.9,0,5.7,3.03592,37.9
17031400500,10,4,6,0,Census Tract 4005,2372,2.15,20827,31288,23.8,11.2,82.8,3019,400500,2372,60609,5401 S WENTWORTH AVE STE 14B  CHICAGO IL 60609,TRUE,871.33,95.24,0.08,29.8,0.4,5.5,2.94018,49.5
17031400800,10,4,6,0,Census Tract 4008,3178,0.98,10563,23579,10,22.5,92,3045,400800,3178,60637,5841 S MARYLAND AVE # MC2114  CHICAGO IL 60637,TRUE,1414.89,94.65,0.06,30,1.8,3.3,3.15072,68.4
17031410100,5,3,2,0,Census Tract 4101,2272,28.7,43901,79794,67.9,4,87.2,3049,410100,2272,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,685.69,50.92,10.04,30.6,12.7,5.1,2.83613,21.3
17031410200,5,3,2,0,Census Tract 4102,1165,40.34,52344,79050,84.6,1.4,99,3008,410200,1165,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,279.93,29.44,12.96,26.4,11.3,4.1,2.44705,27.3
17031410500,5,3,2,0,Census Tract 4105,2922,29.23,65441,93456,71,3.6,90.6,3009,410500,2922,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,630.38,46.61,13,27.5,3.7,1.8,2.7996,23.1
17031410600,5,3,2,0,Census Tract 4106,2371,42.39,34960,82752,85.9,6.4,96,3010,410600,2371,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,274.47,24.63,20.54,26.4,16,3.9,2.43849,35.0
17031410700,5,3,2,0,Census Tract 4107,2399,46.44,55427,72087,76.8,10.3,98.2,3011,410700,2399,60615,1200 E 53RD ST  CHICAGO IL 60615,TRUE,237.47,22.55,18.3,27.9,9.1,2.4,2.37562,34.8
17031410800,14,7,7,0,Census Tract 4108,2993,35.98,49405,60280,79.7,2,93.2,3050,410800,2993,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,278.56,29.37,22.08,31.9,5.5,4.7,2.44491,22.1
17031410900,5,3,2,0,Census Tract 4109,3670,42.45,70083,104767,85.2,3.6,95.8,3051,410900,3670,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,376.8,33.11,11.44,35.9,4.6,1,2.57611,19.1
17031411000,14,7,7,0,Census Tract 4110,3902,42.82,56512,126399,66.4,1.5,95.6,3052,411000,3902,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,407.16,31.65,14.79,41.1,4.9,3.7,2.60976,26.8
17031411100,14,7,7,0,Census Tract 4111,2379,59.94,118082,163484,92.9,3.6,96.6,3053,411100,2379,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,543.71,8.53,18.5,31.3,4.7,1.8,2.73537,11.7
17031411200,14,7,7,0,Census Tract 4112,1713,59.84,100536,268601,90.3,1.4,98.3,3054,411200,1713,60615,1548 E 55TH ST  CHICAGO IL 60615,TRUE,555.04,10.39,19.38,44.1,7.9,0.4,2.74433,14.3
17031420100,9,4,5,0,Census Tract 4201,1642,1.58,19608,32824,18.5,5.9,91.7,3055,420100,1642,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,824.69,93,0.37,48.3,2,4.6,2.91629,43.5
17031420200,9,4,5,0,Census Tract 4202,1781,11.06,26583,47766,50.7,16.1,96.1,3056,420200,1781,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,422.83,76.7,4.49,30.5,4.7,3.6,2.62616,40.5
17031420300,9,4,5,0,Census Tract 4203,2818,34.71,36031,56945,52.2,6.6,92.5,3057,420300,2818,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,86.17,38.79,15.01,20.7,7.8,2.6,1.93536,29.5
17031420400,9,4,5,0,Census Tract 4204,1544,16.06,24870,41206,44.4,13.3,93.6,3058,420400,1544,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,361.61,65.03,10.82,29.9,9.5,11.1,2.55824,38.2
17031420500,9,4,5,0,Census Tract 4205,2053,2.44,23539,39350,26.5,17.1,88.5,3046,420500,2053,60637,5841 S MARYLAND AVE # MC2114  CHICAGO IL 60637,TRUE,689.85,92.01,0.68,46.8,0.5,5.8,2.83876,34.8
17031420600,9,4,5,0,Census Tract 4206,2524,2.93,30828,48691,12.1,14.8,89.3,3047,420600,2524,60637,5841 S MARYLAND AVE # MC2114  CHICAGO IL 60637,TRUE,936.64,92.51,0.08,36.4,3,8.7,2.97157,36.5
17031420700,9,4,5,0,Census Tract 4207,3021,1.29,24508,30610,9.8,23.1,88.8,3059,420700,3021,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,1202.22,92.82,0.17,33.8,2.2,2.2,3.07998,41.6
17031420800,9,4,5,0,Census Tract 4208,2457,2.44,41438,54072,25.9,11.2,89.6,3060,420800,2457,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,825.36,92.51,0.28,30,0,3.8,2.91664,22.5
17031421200,9,4,5,0,Census Tract 4212,1405,1.07,38068,38427,14.7,12.7,76.6,3061,421200,1405,60637,6135 S GREENWOOD AVE APT 3S  CHICAGO IL 60637,TRUE,1631.65,94.09,0.14,30.9,2.2,0.3,3.21263,21.7
17031430101,3,2,1,0,Census Tract 4301.01,4091,1.66,22418,52714,19.8,8.9,91.7,3070,430101,4091,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,868.4,93.89,0.1,35.2,2.7,6.1,2.93872,33.3
17031430102,3,2,1,0,Census Tract 4301.02,3104,2.67,42801,46602,30.4,7.3,90.7,3071,430102,3104,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,841.64,91.27,0.48,45,2.1,4.7,2.92513,23.8
17031430200,3,2,1,0,Census Tract 4302,5086,3.76,29913,72289,27.7,12.5,90.4,3072,430200,5086,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,992.63,91.23,0.29,35,4.1,2.8,2.99679,27.8
17031430300,19,10,9,0,Census Tract 4303,2558,0.43,32000,81007,26.1,5.4,96,3073,430300,2558,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,1345.2,95.19,0.35,23.9,1.7,2.7,3.12879,32.2
17031430400,10,6,4,0,Census Tract 4304,3031,1.78,37485,46267,18.7,9.1,91.7,3074,430400,3031,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,1104.89,93.73,0,37.8,2.4,6.2,3.04332,33.5
17031430500,10,6,4,0,Census Tract 4305,4098,0.83,22136,42968,18.1,23.5,91.9,3075,430500,4098,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,408.52,94.92,0.07,39.9,1.1,6.1,2.61121,37.1
17031430600,3,2,1,0,Census Tract 4306,1670,2.63,52202,85700,22.4,4,97.8,3076,430600,1670,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,383.91,90.6,0.78,40.1,3.6,0.3,2.58423,22.0
17031430700,3,2,1,0,Census Tract 4307,2175,3.36,26875,70792,37.6,10.6,94.4,3086,430700,2175,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,409.97,91.22,0.41,36.8,1.3,2.1,2.61275,37.1
17031430800,3,2,1,0,Census Tract 4308,1862,1.66,40057,61871,38.7,3.1,90.9,3077,430800,1862,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,443.65,95.17,0.38,36.5,2.6,3.3,2.64704,27.1
17031430900,3,2,1,0,Census Tract 4309,1797,0.95,41833,51685,24.7,13,91.8,3078,430900,1797,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,394.02,96.55,0,56.3,0,4.4,2.59551,21.8
17031431200,3,2,1,0,Census Tract 4312,2898,1.14,58884,72243,33.6,6.2,92.7,3079,431200,2898,60649,7257 S JEFFERY BLVD  CHICAGO IL 60649,TRUE,955.08,93.86,0.38,49.3,0.3,1,2.98004,16.8
17031431301,3,2,1,0,Census Tract 4313.01,3590,1,34220,38950,13.3,9.4,87.5,3087,431301,3590,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,1132.91,94.99,0.25,28.8,2.9,4.5,3.0542,22.9
17031431302,3,2,1,0,Census Tract 4313.02,4351,0.8,25424,36524,20.2,9.3,94.7,3088,431302,4351,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,670.72,95.13,0.21,30.1,10.9,5.6,2.82654,59.8
17031431400,3,2,1,0,Census Tract 4314,6716,2.95,38858,46160,17.8,13.7,94,3089,431400,6716,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,500.65,91.56,0.51,37.5,1.4,3.9,2.69953,41.8
17031440101,7,4,3,0,Census Tract 4401.01,4171,0.65,29162,31415,11.2,23.1,88,3094,440101,4171,60619,1133 E 83RD ST UNIT # 204 CHICAGO IL 60619,TRUE,701.25,97.12,0.05,36.6,1.7,0.5,2.84587,36.4
17031440102,7,4,3,0,Census Tract 4401.02,3633,0.72,37194,41659,21.9,13.5,85.2,3100,440102,3633,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,469.03,96.28,0.25,40.7,2.3,2.6,2.6712,29.6
17031440201,7,4,3,0,Census Tract 4402.01,5054,0.77,29071,68418,26.9,12.8,92.9,3101,440201,5054,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,1171.16,96.1,0,34.7,0,3.5,3.06862,30.3
17031440202,7,4,3,0,Census Tract 4402.02,3525,0.6,31534,49258,31.8,9.7,93.1,3102,440202,3525,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,505.42,95.97,0.17,49.6,1.6,5.8,2.70365,17.8
17031440300,7,4,3,0,Census Tract 4403,4677,0.53,51559,77854,37,9.3,87.4,3103,440300,4677,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,1379.23,95.47,0.09,48,0,3.7,3.13964,6.8
17031440600,7,4,3,0,Census Tract 4406,1996,0.5,60000,75515,31.5,9,89,3104,440600,1996,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,1358.33,95.49,0.25,44,1.4,2.2,3.13301,18.0
17031440700,7,4,3,0,Census Tract 4407,1497,0.94,72143,67997,36.7,6.2,93.5,3105,440700,1497,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,654.59,95.59,0.2,49.4,0,1.4,2.81597,15.6
17031440800,7,4,3,0,Census Tract 4408,1620,0.62,34095,50796,15.1,11,87.6,3106,440800,1620,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,875.73,95.93,0.31,33.4,2.5,3.7,2.94237,37.0
17031440900,7,4,3,0,Census Tract 4409,2462,0.61,52778,80747,43.6,12.2,93.3,3107,440900,2462,60619,8541 S COTTAGE GROVE AVE  CHICAGO IL 60619,TRUE,1204.07,95.86,0.12,47,0,1.9,3.08065,18.0
17031450300,1,1,0,0,Census Tract 4503,3252,0.37,46475,59615,20.3,18.1,93.5,3123,450300,3252,60619,1401 E 87TH ST  CHICAGO IL 60619,TRUE,941.81,96.49,0.15,48.4,0,5.4,2.97396,16.4
17031460100,4,3,1,0,Census Tract 4601,2840,6.69,44606,52661,27.2,15.4,86.1,3090,460100,2840,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,1854.49,74.79,0.11,33.7,15.8,1,3.26823,28.8
17031460200,1,1,0,0,Census Tract 4602,1948,11.09,25855,36174,11.5,31.8,87.7,3091,460200,1948,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,2692.25,44.46,0.21,39.9,70.6,1.8,3.43012,31.7
17031460301,1,1,0,0,Census Tract 4603.01,2987,6.83,34643,47726,11.4,33.9,84.2,3124,460301,2987,60619,1401 E 87TH ST  CHICAGO IL 60619,TRUE,2688.61,65.12,0.17,27.8,30.6,1.1,3.42953,33.6
17031460302,4,3,1,0,Census Tract 4603.02,3282,3.26,34740,50850,18.6,13.2,93.2,3092,460302,3282,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,1845.66,85.77,0.09,34.9,5.8,0.4,3.26615,30.8
17031460400,4,3,1,0,Census Tract 4604,3411,1.5,59688,64691,19.9,6.5,95.6,3093,460400,3411,60649,7355 S SOUTH SHORE DR APT. 407 CHICAGO IL 60649,TRUE,2160.11,93.37,0.12,36.4,0,4.8,3.33448,23.7
17031460500,4,3,1,0,Census Tract 4605,5400,0.89,56530,67572,32.5,9.2,88.1,3125,460500,5400,60619,1401 E 87TH ST  CHICAGO IL 60619,TRUE,1868.01,95.11,0.22,42.6,1.4,0.8,3.27138,12.9
17031460800,0,0,0,0,Census Tract 4608,3639,6.73,32003,38960,15.3,32.4,92.1,3126,460800,3639,60619,1401 E 87TH ST  CHICAGO IL 60619,TRUE,2964.16,60.57,0,24.4,26.1,2.6,3.4719,45.5
17031461000,1,1,0,0,Census Tract 4610,1460,7.67,14243,27011,10.4,30.5,94.5,3135,461000,1460,60617,10527 S AVENUE F  CHICAGO IL 60617,TRUE,3274.17,67.05,0.34,49.1,35.5,4.6,3.5151,36.7
17031470100,7,4,3,0,Census Tract 4701,2527,0.24,45294,63332,18.8,14.6,81.9,3127,470100,2527,60619,1401 E 87TH ST  CHICAGO IL 60619,TRUE,1158.63,95.37,0.24,50,7.2,5.4,3.06394,17.1
